Category,Metric,varianta_2.2.0 Mean,variantb_2.2.20-Beta2 Mean,varianta_2.2.0 P50,variantb_2.2.20-Beta2 P50,varianta_2.2.0 P90,variantb_2.2.20-Beta2 P90,Unit
:model:checkout-checkout:compileDebugKotlin,Compiler IR lowering,138.07,208.64,123,143,202,579,ms
:model:checkout-checkout:compileDebugKotlin,Load current classpath snapshot,11.33,4.64,3,4,53,9,ms
:model:checkout-checkout:compileDebugKotlin,Run compilation in Gradle worker,1308.8,1512.64,1254,1359,1853,1951,ms
:model:checkout-checkout:compileDebugKotlin,Spent time before task action,27.87,28.71,27,25,42,53,ms
:model:checkout-checkout:compileDebugKotlin,Total Gradle task time,1418.6,1614.64,1361,1468,1987,2028,ms
:model:checkout-checkout:compileDebugKotlin,Compiler initialization time,53.33,46.29,42,47,102,71,ms
:model:checkout-checkout:compileDebugKotlin,Calculate output size,2.07,1.21,1,1,5,3,ms
:model:checkout-checkout:compileDebugKotlin,Sources compilation round,1199.07,1406.36,1161,1234,1735,1858,ms
:model:checkout-checkout:compileDebugKotlin,Compiler translation to IR,494.67,606.93,494,543,619,1127,ms
:model:checkout-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,32.2,29.71,23,25,80,45,ms
:model:checkout-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,19.4,23.43,18,20,27,35,ms
:model:checkout-checkout:compileDebugKotlin,Connect to Kotlin daemon,5.13,6.0,5,5,9,13,ms
:model:checkout-checkout:compileDebugKotlin,Task action before worker execution,13.13,12.07,10,10,21,22,ms
:model:checkout-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:checkout-checkout:compileDebugKotlin,Total size of the cache directory,546.0,546.0,546,546,546,546,KB
:model:checkout-checkout:compileDebugKotlin,Number of classpath entries,119,119,119,119,119,119,
:model:checkout-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:checkout-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:checkout-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,2,2,2,2,
:model:checkout-checkout:compileDebugKotlin,Number of lines analyzed,317,317,317,317,317,317,
:model:checkout-checkout:compileDebugKotlin,Analysis lines per second,1113,1009,1197,1040,1336,1172,
:model:checkout-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,23.1,23,23,23,23,KB
:model:checkout-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:checkout-checkout:compileDebugKotlin,Code generation lines per second,1531,1298,1717,1430,1835,1896,
:model:checkout-checkout:compileDebugKotlin,Size of classpath snapshot,6.9,6.9,7,7,7,7,MB
:model:checkout-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,117,117,117,117,118,118,
:model:checkout-checkout:compileDebugKotlin,Start gradle worker,1.8,1.38,1,1,3,3,ms
:model:checkout-checkout:compileDebugKotlin,Clear jar cache,1.5,1.77,1,2,3,3,ms
:model:comment-checkout:compileDebugKotlin,Remove duplicate classes,3.67,3.29,3,3,6,5,ms
:model:comment-checkout:compileDebugKotlin,Compiler code analysis,384.13,435.93,330,418,654,623,ms
:model:comment-checkout:compileDebugKotlin,Compiler code generation,402.87,365.43,382,333,529,483,ms
:model:comment-checkout:compileDebugKotlin,Compiler backend,146.4,121.14,134,118,218,162,ms
:model:comment-checkout:compileDebugKotlin,Run compilation,1803.73,1830.79,1737,1709,2183,2339,ms
:model:comment-checkout:compileDebugKotlin,Incremental compilation in daemon,1788.27,1814.86,1725,1695,2165,2326,ms
:model:comment-checkout:compileDebugKotlin,Update caches,9.53,3.57,3,3,43,7,ms
:model:comment-checkout:compileDebugKotlin,Compiler IR lowering,256.07,243.64,251,216,385,361,ms
:model:comment-checkout:compileDebugKotlin,Load current classpath snapshot,3.8,3.71,3,3,6,6,ms
:model:comment-checkout:compileDebugKotlin,Run compilation in Gradle worker,1819.0,1846.86,1753,1749,2194,2349,ms
:model:comment-checkout:compileDebugKotlin,Spent time before task action,31.07,37.14,31,35,40,57,ms
:model:comment-checkout:compileDebugKotlin,Total Gradle task time,1947.47,1974.93,1872,1859,2335,2518,ms
:model:comment-checkout:compileDebugKotlin,Compiler initialization time,52.67,58.36,48,56,91,94,ms
:model:comment-checkout:compileDebugKotlin,Calculate output size,1.27,1.29,1,1,3,3,ms
:model:comment-checkout:compileDebugKotlin,Sources compilation round,1690.73,1726.86,1642,1609,2060,2247,ms
:model:comment-checkout:compileDebugKotlin,Compiler translation to IR,717.33,701.43,669,624,871,1291,ms
:model:comment-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,27.33,25.5,24,23,42,39,ms
:model:comment-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,21.93,20.14,19,18,35,33,ms
:model:comment-checkout:compileDebugKotlin,Connect to Kotlin daemon,4.8,6.21,5,6,8,12,ms
:model:comment-checkout:compileDebugKotlin,Clear jar cache,8.33,6.46,1,3,58,34,ms
:model:comment-checkout:compileDebugKotlin,Task action before worker execution,13.2,14.43,12,13,21,22,ms
:model:comment-checkout:compileDebugKotlin,Start gradle worker,1.73,1.69,1,2,5,3,ms
:model:comment-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:comment-checkout:compileDebugKotlin,Total size of the cache directory,594.7,594.7,595,595,595,595,KB
:model:comment-checkout:compileDebugKotlin,Number of classpath entries,116,116,116,116,116,116,
:model:comment-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:comment-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:comment-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:comment-checkout:compileDebugKotlin,Number of lines analyzed,493,493,493,493,493,493,
:model:comment-checkout:compileDebugKotlin,Analysis lines per second,1409,1173,1493,1181,1793,1509,
:model:comment-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,22.8,23,23,23,23,KB
:model:comment-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:comment-checkout:compileDebugKotlin,Code generation lines per second,1252,1393,1289,1484,1506,1656,
:model:comment-checkout:compileDebugKotlin,Size of classpath snapshot,6.7,6.7,7,7,7,7,MB
:model:comment-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,115,115,115,115,115,115,
:model:contact-cart:compileDebugKotlin,Remove duplicate classes,4.27,4.36,4,4,7,8,ms
:model:contact-cart:compileDebugKotlin,Compiler code analysis,235.33,363.36,242,311,295,711,ms
:model:contact-cart:compileDebugKotlin,Compiler code generation,176.67,139.0,148,129,272,190,ms
:model:contact-cart:compileDebugKotlin,Compiler backend,52.07,39.86,41,39,107,47,ms
:model:contact-cart:compileDebugKotlin,Run compilation,1080.47,1278.36,1064,1228,1396,1661,ms
:model:contact-cart:compileDebugKotlin,Incremental compilation in daemon,1067.73,1268.0,1058,1216,1387,1655,ms
:model:contact-cart:compileDebugKotlin,Update caches,1.09,1.0,1,1,2,1,ms
:model:contact-cart:compileDebugKotlin,Compiler IR lowering,124.27,98.57,102,88,219,145,ms
:model:contact-cart:compileDebugKotlin,Load current classpath snapshot,4.8,4.93,4,5,8,8,ms
:model:contact-cart:compileDebugKotlin,Run compilation in Gradle worker,1089.2,1287.5,1077,1238,1402,1669,ms
:model:contact-cart:compileDebugKotlin,Spent time before task action,26.93,27.14,21,27,54,45,ms
:model:contact-cart:compileDebugKotlin,Total Gradle task time,1170.4,1383.86,1157,1338,1491,1754,ms
:model:contact-cart:compileDebugKotlin,Compiler initialization time,40.0,50.57,38,50,62,78,ms
:model:contact-cart:compileDebugKotlin,Calculate output size,1.4,1.36,1,1,4,4,ms
:model:contact-cart:compileDebugKotlin,Sources compilation round,987.13,1157.07,982,1096,1309,1590,ms
:model:contact-cart:compileDebugKotlin,Compiler translation to IR,429.2,484.29,406,418,580,873,ms
:model:contact-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,29.93,27.5,26,26,50,42,ms
:model:contact-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,23.47,21.0,20,19,40,33,ms
:model:contact-cart:compileDebugKotlin,Connect to Kotlin daemon,5.33,5.07,4,5,13,10,ms
:model:contact-cart:compileDebugKotlin,Clear jar cache,2.36,3.0,2,2,6,6,ms
:model:contact-cart:compileDebugKotlin,Task action before worker execution,10.07,9.86,8,9,20,16,ms
:model:contact-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:contact-cart:compileDebugKotlin,Total size of the cache directory,507.3,507.3,507,507,507,507,KB
:model:contact-cart:compileDebugKotlin,Number of classpath entries,139,139,139,139,139,139,
:model:contact-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
