Category,Metric,varianta_kotlin_2.2.0 Mean,variantb_k2_kotlin_2.2.0 Mean,varianta_kotlin_2.2.0 P50,variantb_k2_kotlin_2.2.0 P50,varianta_kotlin_2.2.0 P90,variantb_k2_kotlin_2.2.0 P90,Unit
:layer_2:module_2_135:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_2:module_2_135:compileDebugKotlin,Number of classpath entries,168,168,168,168,168,168,
:layer_2:module_2_135:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:layer_2:module_2_135:compileDebugKotlin,Save shrunk current classpath snapshot,1.33,3.25,1,2,2,8,ms
:layer_2:module_2_135:compileDebugKotlin,Clear jar cache,2.64,2.2,2,1,6,7,ms
:layer_2:module_2_135:compileDebugKotlin,Store build info,2.43,9.0,2,9,6,9,ms
:layer_2:module_2_135:compileDebugKotlin,Clear outputs on rebuild,1.0,4.25,1,4,1,8,ms
:layer_2:module_2_135:compileDebugKotlin,Clear output,2.0,3.33,2,2,3,7,ms
:layer_2:module_2_136:compileDebugKotlin,Compiler initialization time,44.72,50.74,41,48,68,74,ms
:layer_2:module_2_136:compileDebugKotlin,Total Gradle task time,1993.76,2247.86,1901,2215,2431,2836,ms
:layer_2:module_2_136:compileDebugKotlin,Task action before worker execution,12.54,18.86,11,15,21,30,ms
:layer_2:module_2_136:compileDebugKotlin,Run compilation in Gradle worker,1895.12,2106.12,1810,2069,2291,2583,ms
:layer_2:module_2_136:compileDebugKotlin,Connect to Kotlin daemon,15.42,12.3,6,10,11,18,ms
:layer_2:module_2_136:compileDebugKotlin,Compiler code generation,452.38,445.68,427,443,606,595,ms
:layer_2:module_2_136:compileDebugKotlin,Update caches,4.5,4.32,4,3,7,8,ms
:layer_2:module_2_136:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,46.56,53.3,41,42,69,74,ms
:layer_2:module_2_136:compileDebugKotlin,Compiler translation to IR,689.22,766.86,643,710,859,1131,ms
:layer_2:module_2_136:compileDebugKotlin,Compiler code analysis,404.26,473.86,373,463,524,647,ms
:layer_2:module_2_136:compileDebugKotlin,Compiler backend,197.04,180.58,169,175,345,233,ms
:layer_2:module_2_136:compileDebugKotlin,Load current classpath snapshot,7.36,10.28,6,6,12,12,ms
:layer_2:module_2_136:compileDebugKotlin,Calculate output size,1.46,1.66,1,1,4,4,ms
:layer_2:module_2_136:compileDebugKotlin,Clear jar cache,2.13,1.64,1,1,5,4,ms
:layer_2:module_2_136:compileDebugKotlin,Sources compilation round,1742.52,1932.34,1653,1892,2132,2424,ms
:layer_2:module_2_136:compileDebugKotlin,Spent time before task action,35.46,69.52,30,62,54,95,ms
:layer_2:module_2_136:compileDebugKotlin,Run compilation,1875.92,2090.22,1796,2053,2277,2572,ms
:layer_2:module_2_136:compileDebugKotlin,Incremental compilation in daemon,1861.8,2067.2,1778,2037,2261,2556,ms
:layer_2:module_2_136:compileDebugKotlin,Remove duplicate classes,6.88,9.92,6,6,12,11,ms
:layer_2:module_2_136:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,36.74,40.48,31,33,54,60,ms
:layer_2:module_2_136:compileDebugKotlin,Compiler IR lowering,254.76,264.56,247,237,335,372,ms
:layer_2:module_2_136:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,184,184,184,184,184,184,
:layer_2:module_2_136:compileDebugKotlin,Total size of the cache directory,600.5,600.5,601,601,601,601,KB
:layer_2:module_2_136:compileDebugKotlin,Size of classpath snapshot,12.4,12.4,12,12,12,12,MB
:layer_2:module_2_136:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_2:module_2_136:compileDebugKotlin,Code generation lines per second,1306,1349,1338,1288,1584,1749,
:layer_2:module_2_136:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_2:module_2_136:compileDebugKotlin,Analysis lines per second,1478,1258,1530,1234,1852,1624,
:layer_2:module_2_136:compileDebugKotlin,Number of lines analyzed,571,571,571,571,571,571,
:layer_2:module_2_136:compileDebugKotlin,Size of shrunk classpath snapshot,51.4,51.4,51,51,51,51,KB
:layer_2:module_2_136:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_2:module_2_136:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_2:module_2_136:compileDebugKotlin,Number of classpath entries,185,185,185,185,185,185,
:layer_2:module_2_136:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:layer_2:module_2_136:compileDebugKotlin,Start gradle worker,1.08,1.86,1,1,1,4,ms
:layer_2:module_2_136:compileDebugKotlin,Store build info,3.0,3.0,3,3,3,3,ms
:layer_2:module_2_136:compileDebugKotlin,Save shrunk current classpath snapshot,2.14,3.0,2,2,4,7,ms
:layer_2:module_2_136:compileDebugKotlin,Clear output,1.0,1.5,1,1,1,3,ms
:layer_2:module_2_137:compileDebugKotlin,Compiler initialization time,43.9,52.06,40,47,74,73,ms
:layer_2:module_2_137:compileDebugKotlin,Total Gradle task time,2032.76,2155.56,1972,2160,2423,2777,ms
:layer_2:module_2_137:compileDebugKotlin,Task action before worker execution,11.9,14.72,10,12,19,23,ms
:layer_2:module_2_137:compileDebugKotlin,Run compilation in Gradle worker,1936.84,2037.54,1885,2043,2311,2644,ms
:layer_2:module_2_137:compileDebugKotlin,Connect to Kotlin daemon,7.36,22.54,5,8,10,20,ms
:layer_2:module_2_137:compileDebugKotlin,Compiler code generation,489.42,437.32,477,419,735,583,ms
:layer_2:module_2_137:compileDebugKotlin,Update caches,4.12,4.52,3,4,7,7,ms
:layer_2:module_2_137:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,40.82,48.46,35,41,63,70,ms
:layer_2:module_2_137:compileDebugKotlin,Compiler translation to IR,725.8,761.46,702,733,902,1005,ms
:layer_2:module_2_137:compileDebugKotlin,Compiler code analysis,386.84,439.7,358,421,531,681,ms
:layer_2:module_2_137:compileDebugKotlin,Compiler backend,174.06,168.2,152,149,298,264,ms
:layer_2:module_2_137:compileDebugKotlin,Load current classpath snapshot,7.3,7.36,6,6,12,12,ms
:layer_2:module_2_137:compileDebugKotlin,Calculate output size,1.84,1.98,1,1,4,4,ms
:layer_2:module_2_137:compileDebugKotlin,Sources compilation round,1796.28,1858.54,1713,1898,2183,2391,ms
:layer_2:module_2_137:compileDebugKotlin,Spent time before task action,30.26,47.58,29,45,44,73,ms
:layer_2:module_2_137:compileDebugKotlin,Run compilation,1925.76,2011.4,1878,2015,2304,2632,ms
:layer_2:module_2_137:compileDebugKotlin,Incremental compilation in daemon,1911.7,1993.24,1849,1994,2291,2611,ms
:layer_2:module_2_137:compileDebugKotlin,Remove duplicate classes,6.98,6.98,6,5,12,11,ms
:layer_2:module_2_137:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,31.28,38.9,26,31,48,57,ms
:layer_2:module_2_137:compileDebugKotlin,Compiler IR lowering,314.68,268.64,282,253,488,376,ms
:layer_2:module_2_137:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,153,153,153,153,153,153,
:layer_2:module_2_137:compileDebugKotlin,Total size of the cache directory,577.0,577.0,577,577,577,577,KB
:layer_2:module_2_137:compileDebugKotlin,Size of classpath snapshot,9.9,9.9,10,10,10,10,MB
:layer_2:module_2_137:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_2:module_2_137:compileDebugKotlin,Code generation lines per second,1056,1134,986,1123,1549,1461,
:layer_2:module_2_137:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_2:module_2_137:compileDebugKotlin,Analysis lines per second,1269,1187,1314,1117,1634,1678,
:layer_2:module_2_137:compileDebugKotlin,Number of lines analyzed,471,471,471,471,471,471,
:layer_2:module_2_137:compileDebugKotlin,Size of shrunk classpath snapshot,22.7,22.7,23,23,23,23,KB
:layer_2:module_2_137:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_2:module_2_137:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_2:module_2_137:compileDebugKotlin,Number of classpath entries,154,154,154,154,154,154,
:layer_2:module_2_137:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:layer_2:module_2_137:compileDebugKotlin,Start gradle worker,1.63,1.52,1,1,4,3,ms
:layer_2:module_2_137:compileDebugKotlin,Clear jar cache,1.86,1.64,2,1,3,3,ms
:layer_2:module_2_137:compileDebugKotlin,Save shrunk current classpath snapshot,17.0,2.0,17,2,17,3,ms
:layer_2:module_2_137:compileDebugKotlin,Store build info,1.0,,1,,1,,ms
:layer_2:module_2_137:compileDebugKotlin,Clear output,1.0,1.0,1,1,1,1,ms
:layer_2:module_2_138:compileDebugKotlin,Compiler initialization time,66.18,51.2,60,48,100,64,ms
:layer_2:module_2_138:compileDebugKotlin,Total Gradle task time,2058.7,2110.94,2023,2083,2492,2540,ms
:layer_2:module_2_138:compileDebugKotlin,Task action before worker execution,14.68,16.96,11,17,25,26,ms
:layer_2:module_2_138:compileDebugKotlin,Run compilation in Gradle worker,1961.38,1967.64,1904,1952,2405,2324,ms
:layer_2:module_2_138:compileDebugKotlin,Connect to Kotlin daemon,9.86,11.04,5,8,14,15,ms
:layer_2:module_2_138:compileDebugKotlin,Compiler code generation,444.38,431.82,398,406,560,596,ms
:layer_2:module_2_138:compileDebugKotlin,Update caches,4.26,4.22,3,3,7,7,ms
:layer_2:module_2_138:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,54.94,48.92,36,39,67,76,ms
:layer_2:module_2_138:compileDebugKotlin,Compiler translation to IR,725.98,728.2,699,702,925,942,ms
:layer_2:module_2_138:compileDebugKotlin,Compiler code analysis,419.84,433.62,359,389,536,571,ms
:layer_2:module_2_138:compileDebugKotlin,Compiler backend,172.88,175.06,141,147,214,232,ms
:layer_2:module_2_138:compileDebugKotlin,Load current classpath snapshot,7.54,7.8,6,6,13,13,ms
:layer_2:module_2_138:compileDebugKotlin,Calculate output size,1.56,2.0,1,1,4,4,ms
:layer_2:module_2_138:compileDebugKotlin,Sources compilation round,1813.18,1803.44,1757,1748,2273,2188,ms
:layer_2:module_2_138:compileDebugKotlin,Spent time before task action,36.66,67.26,33,64,57,92,ms
:layer_2:module_2_138:compileDebugKotlin,Run compilation,1948.12,1953.48,1890,1939,2392,2314,ms
:layer_2:module_2_138:compileDebugKotlin,Incremental compilation in daemon,1935.24,1934.04,1880,1910,2384,2289,ms
:layer_2:module_2_138:compileDebugKotlin,Remove duplicate classes,7.02,7.46,6,6,12,13,ms
:layer_2:module_2_138:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,44.86,39.04,27,30,54,57,ms
:layer_2:module_2_138:compileDebugKotlin,Compiler IR lowering,270.94,256.24,227,233,407,402,ms
:layer_2:module_2_138:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,183,183,183,183,183,183,
:layer_2:module_2_138:compileDebugKotlin,Total size of the cache directory,576.1,576.1,576,576,576,576,KB
:layer_2:module_2_138:compileDebugKotlin,Size of classpath snapshot,12.4,12.4,12,12,12,12,MB
:layer_2:module_2_138:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_2:module_2_138:compileDebugKotlin,Code generation lines per second,1135,1156,1159,1134,1466,1664,
:layer_2:module_2_138:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_2:module_2_138:compileDebugKotlin,Analysis lines per second,1202,1130,1281,1185,1509,1394,
:layer_2:module_2_138:compileDebugKotlin,Number of lines analyzed,461,461,461,461,461,461,
:layer_2:module_2_138:compileDebugKotlin,Size of shrunk classpath snapshot,38.5,38.5,39,39,39,39,KB
:layer_2:module_2_138:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_2:module_2_138:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_2:module_2_138:compileDebugKotlin,Number of classpath entries,184,184,184,184,184,184,
:layer_2:module_2_138:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:layer_2:module_2_138:compileDebugKotlin,Start gradle worker,1.31,1.84,1,1,3,4,ms
:layer_2:module_2_138:compileDebugKotlin,Clear jar cache,1.91,1.83,1,1,3,4,ms
:layer_2:module_2_138:compileDebugKotlin,Save shrunk current classpath snapshot,1.8,1.0,1,1,3,1,ms
:layer_2:module_2_138:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,3,,ms
:layer_2:module_2_93:compileDebugKotlin,Compiler initialization time,54.76,44.3,51,42,82,62,ms
:layer_2:module_2_93:compileDebugKotlin,Total Gradle task time,2014.44,2070.7,1950,2064,2561,2502,ms
:layer_2:module_2_93:compileDebugKotlin,Task action before worker execution,13.22,18.98,12,14,20,28,ms
:layer_2:module_2_93:compileDebugKotlin,Run compilation in Gradle worker,1925.74,1938.86,1857,1892,2471,2374,ms
:layer_2:module_2_93:compileDebugKotlin,Connect to Kotlin daemon,7.18,20.0,6,10,13,36,ms
:layer_2:module_2_93:compileDebugKotlin,Compiler code generation,433.2,401.1,405,363,558,623,ms
:layer_2:module_2_93:compileDebugKotlin,Update caches,5.84,13.86,4,3,8,7,ms
:layer_2:module_2_93:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,44.56,49.5,37,37,72,74,ms
:layer_2:module_2_93:compileDebugKotlin,Compiler translation to IR,743.44,748.14,698,693,914,1142,ms
:layer_2:module_2_93:compileDebugKotlin,Compiler code analysis,410.26,407.24,357,383,549,522,ms
:layer_2:module_2_93:compileDebugKotlin,Compiler backend,168.56,147.9,153,134,238,209,ms
:layer_2:module_2_93:compileDebugKotlin,Load current classpath snapshot,7.7,7.1,6,6,15,11,ms
:layer_2:module_2_93:compileDebugKotlin,Calculate output size,1.27,1.88,1,1,2,4,ms
:layer_2:module_2_93:compileDebugKotlin,Clear jar cache,1.96,1.71,1,1,5,3,ms
:layer_2:module_2_93:compileDebugKotlin,Sources compilation round,1785.8,1760.42,1734,1698,2342,2136,ms
:layer_2:module_2_93:compileDebugKotlin,Spent time before task action,33.68,66.96,29,64,52,95,ms
:layer_2:module_2_93:compileDebugKotlin,Run compilation,1915.2,1916.24,1846,1875,2457,2352,ms
:layer_2:module_2_93:compileDebugKotlin,Incremental compilation in daemon,1901.1,1893.78,1830,1855,2442,2248,ms
:layer_2:module_2_93:compileDebugKotlin,Remove duplicate classes,7.38,6.4,5,5,15,11,ms
:layer_2:module_2_93:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,34.78,40.2,27,29,54,58,ms
:layer_2:module_2_93:compileDebugKotlin,Compiler IR lowering,264.08,252.74,247,219,360,367,ms
:layer_2:module_2_93:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,182,182,182,182,182,182,
:layer_2:module_2_93:compileDebugKotlin,Total size of the cache directory,574.4,574.4,574,574,574,574,KB
:layer_2:module_2_93:compileDebugKotlin,Size of classpath snapshot,12.3,12.3,12,12,12,12,MB
:layer_2:module_2_93:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_2:module_2_93:compileDebugKotlin,Code generation lines per second,1137,1254,1138,1270,1469,1656,
:layer_2:module_2_93:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_2:module_2_93:compileDebugKotlin,Analysis lines per second,1227,1167,1290,1202,1487,1384,
:layer_2:module_2_93:compileDebugKotlin,Number of lines analyzed,461,461,461,461,461,461,
:layer_2:module_2_93:compileDebugKotlin,Size of shrunk classpath snapshot,40.2,40.2,40,40,40,40,KB
:layer_2:module_2_93:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_2:module_2_93:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_2:module_2_93:compileDebugKotlin,Number of classpath entries,183,183,183,183,183,183,
:layer_2:module_2_93:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:layer_2:module_2_93:compileDebugKotlin,Start gradle worker,1.22,1.86,1,1,2,4,ms
:layer_2:module_2_93:compileDebugKotlin,Save shrunk current classpath snapshot,1.0,2.33,1,3,1,3,ms
:layer_2:module_2_94:compileDebugKotlin,Compiler initialization time,55.5,47.38,50,42,87,68,ms
:layer_2:module_2_94:compileDebugKotlin,Total Gradle task time,2018.38,2143.4,1940,2122,2455,2581,ms
:layer_2:module_2_94:compileDebugKotlin,Task action before worker execution,12.9,16.0,11,14,22,24,ms
:layer_2:module_2_94:compileDebugKotlin,Run compilation in Gradle worker,1920.58,2023.34,1850,1989,2346,2448,ms
:layer_2:module_2_94:compileDebugKotlin,Start gradle worker,1.55,1.79,1,1,3,4,ms
:layer_2:module_2_94:compileDebugKotlin,Connect to Kotlin daemon,15.84,8.2,5,8,13,15,ms
:layer_2:module_2_94:compileDebugKotlin,Compiler code generation,465.52,451.84,457,419,603,594,ms
:layer_2:module_2_94:compileDebugKotlin,Update caches,6.6,4.2,4,3,7,6,ms
:layer_2:module_2_94:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,41.9,51.44,36,39,68,76,ms
:layer_2:module_2_94:compileDebugKotlin,Compiler translation to IR,702.42,784.5,713,723,829,1128,ms
:layer_2:module_2_94:compileDebugKotlin,Compiler code analysis,387.12,421.28,364,407,461,521,ms
:layer_2:module_2_94:compileDebugKotlin,Compiler backend,165.2,175.64,152,153,256,270,ms
:layer_2:module_2_94:compileDebugKotlin,Load current classpath snapshot,7.42,7.02,6,5,12,12,ms
:layer_2:module_2_94:compileDebugKotlin,Calculate output size,1.6,1.98,1,1,4,4,ms
:layer_2:module_2_94:compileDebugKotlin,Clear jar cache,4.87,1.81,2,1,5,4,ms
:layer_2:module_2_94:compileDebugKotlin,Sources compilation round,1746.98,1867.8,1711,1867,2069,2294,ms
:layer_2:module_2_94:compileDebugKotlin,Spent time before task action,34.94,56.14,32,53,55,89,ms
:layer_2:module_2_94:compileDebugKotlin,Run compilation,1888.74,2011.88,1827,1975,2290,2431,ms
:layer_2:module_2_94:compileDebugKotlin,Incremental compilation in daemon,1873.8,1990.9,1812,1964,2280,2418,ms
:layer_2:module_2_94:compileDebugKotlin,Remove duplicate classes,6.86,6.6,5,5,11,12,ms
:layer_2:module_2_94:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,32.44,41.98,27,30,53,58,ms
:layer_2:module_2_94:compileDebugKotlin,Compiler IR lowering,299.8,275.76,289,249,412,388,ms
:layer_2:module_2_94:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,178,178,178,178,178,178,
:layer_2:module_2_94:compileDebugKotlin,Total size of the cache directory,577.0,577.0,577,577,577,577,KB
:layer_2:module_2_94:compileDebugKotlin,Size of classpath snapshot,12.0,12.0,12,12,12,12,MB
:layer_2:module_2_94:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_2:module_2_94:compileDebugKotlin,Code generation lines per second,1100,1165,1072,1168,1485,1553,
:layer_2:module_2_94:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_2:module_2_94:compileDebugKotlin,Analysis lines per second,1322,1231,1344,1204,1608,1547,
:layer_2:module_2_94:compileDebugKotlin,Number of lines analyzed,490,490,490,490,490,490,
:layer_2:module_2_94:compileDebugKotlin,Size of shrunk classpath snapshot,40.6,40.6,41,41,41,41,KB
:layer_2:module_2_94:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_2:module_2_94:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
