Category,Metric,varianta_kotlin_2.1.21 Mean,variantb_k2_kotlin_2.1.21 Mean,varianta_kotlin_2.1.21 P50,variantb_k2_kotlin_2.1.21 P50,varianta_kotlin_2.1.21 P90,variantb_k2_kotlin_2.1.21 P90,Unit
:layer_1:module_1_87:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_1:module_1_87:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_1:module_1_87:compileDebugKotlin,Number of lines for code generation,455,455,455,455,455,455,
:layer_1:module_1_87:compileDebugKotlin,Compiler IR translation line number,910,910,910,910,910,910,
:layer_1:module_1_87:compileDebugKotlin,Analysis lines per second,1012,907,1032,879,1267,1211,
:layer_1:module_1_87:compileDebugKotlin,Code generation lines per second,1104,1116,1096,1048,1437,1667,
:layer_1:module_1_87:compileDebugKotlin,Number of classpath entries,119,119,119,119,119,119,
:layer_1:module_1_87:compileDebugKotlin,Compiler IR generation line number,455,455,455,455,455,455,
:layer_1:module_1_87:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,118,118,118,118,118,118,
:layer_1:module_1_87:compileDebugKotlin,Save shrunk current classpath snapshot,2.25,2.17,3,3,3,3,ms
:layer_1:module_1_87:compileDebugKotlin,Start gradle worker,1.46,1.97,1,1,3,4,ms
:layer_1:module_1_87:compileDebugKotlin,Clear output,1.0,2.25,1,3,1,3,ms
:layer_1:module_1_87:compileDebugKotlin,Store build info,2.33,,2,,3,,ms
:layer_1:module_1_88:compileDebugKotlin,Compiler IR lowering,270.52,283.4,264,247,379,399,ms
:layer_1:module_1_88:compileDebugKotlin,Run compilation,1843.96,1901.5,1776,1897,2289,2255,ms
:layer_1:module_1_88:compileDebugKotlin,Compiler code analysis,457.24,520.22,455,498,578,721,ms
:layer_1:module_1_88:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,36.82,41.8,36,34,50,61,ms
:layer_1:module_1_88:compileDebugKotlin,Run compilation in Gradle worker,1854.92,1913.98,1787,1908,2300,2273,ms
:layer_1:module_1_88:compileDebugKotlin,Save shrunk current classpath snapshot,1.75,5.5,2,6,3,8,ms
:layer_1:module_1_88:compileDebugKotlin,Total Gradle task time,1947.54,2050.68,1887,2020,2423,2413,ms
:layer_1:module_1_88:compileDebugKotlin,Calculate output size,1.66,1.29,1,1,4,2,ms
:layer_1:module_1_88:compileDebugKotlin,Update caches,6.28,6.32,6,4,10,11,ms
:layer_1:module_1_88:compileDebugKotlin,Start gradle worker,1.59,1.86,1,1,3,4,ms
:layer_1:module_1_88:compileDebugKotlin,Compiler initialization time,45.62,45.54,43,40,71,65,ms
:layer_1:module_1_88:compileDebugKotlin,Connect to Kotlin daemon,6.0,8.88,5,9,12,16,ms
:layer_1:module_1_88:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,35.02,40.28,33,33,49,60,ms
:layer_1:module_1_88:compileDebugKotlin,Compiler IR generation,201.82,173.42,180,145,297,287,ms
:layer_1:module_1_88:compileDebugKotlin,Compiler IR translation,1490.4,1490.88,1428,1472,2062,1850,ms
:layer_1:module_1_88:compileDebugKotlin,Spent time before task action,33.08,58.4,27,58,57,76,ms
:layer_1:module_1_88:compileDebugKotlin,Sources compilation round,1724.48,1773.82,1666,1746,2169,2125,ms
:layer_1:module_1_88:compileDebugKotlin,Compiler code generation,472.86,457.34,455,400,558,698,ms
:layer_1:module_1_88:compileDebugKotlin,Task action before worker execution,13.64,19.0,11,15,25,26,ms
:layer_1:module_1_88:compileDebugKotlin,Load current classpath snapshot,7.04,5.62,7,4,12,11,ms
:layer_1:module_1_88:compileDebugKotlin,Incremental compilation in daemon,1831.44,1883.62,1759,1876,2265,2239,ms
:layer_1:module_1_88:compileDebugKotlin,Compiler IR lowering line number,515,515,515,515,515,515,
:layer_1:module_1_88:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_1:module_1_88:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_1:module_1_88:compileDebugKotlin,Size of classpath snapshot,7.6,7.6,8,8,8,8,MB
:layer_1:module_1_88:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_1:module_1_88:compileDebugKotlin,Size of shrunk classpath snapshot,28.6,28.6,29,29,29,29,KB
:layer_1:module_1_88:compileDebugKotlin,Number of lines analyzed,515,515,515,515,515,515,
:layer_1:module_1_88:compileDebugKotlin,Total size of the cache directory,581.5,581.5,582,582,582,582,KB
:layer_1:module_1_88:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_1:module_1_88:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_1:module_1_88:compileDebugKotlin,Number of lines for code generation,515,515,515,515,515,515,
:layer_1:module_1_88:compileDebugKotlin,Compiler IR translation line number,1030,1030,1030,1030,1030,1030,
:layer_1:module_1_88:compileDebugKotlin,Analysis lines per second,1175,1055,1132,1034,1490,1475,
:layer_1:module_1_88:compileDebugKotlin,Code generation lines per second,1141,1260,1132,1287,1438,1778,
:layer_1:module_1_88:compileDebugKotlin,Number of classpath entries,124,124,124,124,124,124,
:layer_1:module_1_88:compileDebugKotlin,Compiler IR generation line number,515,515,515,515,515,515,
:layer_1:module_1_88:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,123,123,123,123,123,123,
:layer_1:module_1_88:compileDebugKotlin,Clear jar cache,1.79,2.14,1,2,4,4,ms
:layer_1:module_1_88:compileDebugKotlin,Clear outputs on rebuild,1.0,1.0,1,1,1,1,ms
:layer_1:module_1_88:compileDebugKotlin,Store build info,2.0,,2,,2,,ms
:layer_1:module_1_89:compileDebugKotlin,Compiler IR lowering,286.24,276.8,264,249,396,426,ms
:layer_1:module_1_89:compileDebugKotlin,Run compilation,1893.38,1938.66,1872,1971,2226,2244,ms
:layer_1:module_1_89:compileDebugKotlin,Compiler code analysis,470.48,529.24,453,526,585,711,ms
:layer_1:module_1_89:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,36.0,39.62,28,37,58,58,ms
:layer_1:module_1_89:compileDebugKotlin,Run compilation in Gradle worker,1918.74,1959.34,1888,1983,2253,2269,ms
:layer_1:module_1_89:compileDebugKotlin,Total Gradle task time,2018.56,2093.26,1969,2099,2410,2423,ms
:layer_1:module_1_89:compileDebugKotlin,Calculate output size,1.44,1.38,1,1,4,3,ms
:layer_1:module_1_89:compileDebugKotlin,Update caches,7.34,6.2,4,6,10,10,ms
:layer_1:module_1_89:compileDebugKotlin,Compiler initialization time,48.7,49.14,46,42,80,71,ms
:layer_1:module_1_89:compileDebugKotlin,Connect to Kotlin daemon,8.7,17.74,5,10,11,22,ms
:layer_1:module_1_89:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,34.48,38.06,27,35,55,54,ms
:layer_1:module_1_89:compileDebugKotlin,Compiler IR generation,194.32,167.14,173,143,271,282,ms
:layer_1:module_1_89:compileDebugKotlin,Compiler IR translation,1551.9,1556.86,1517,1547,1951,1922,ms
:layer_1:module_1_89:compileDebugKotlin,Clear jar cache,5.94,1.56,2,1,4,3,ms
:layer_1:module_1_89:compileDebugKotlin,Spent time before task action,31.44,56.28,25,55,56,91,ms
:layer_1:module_1_89:compileDebugKotlin,Sources compilation round,1780.02,1806.56,1741,1819,2133,2099,ms
:layer_1:module_1_89:compileDebugKotlin,Compiler code generation,481.14,444.62,471,417,601,615,ms
:layer_1:module_1_89:compileDebugKotlin,Task action before worker execution,12.84,22.1,10,17,22,29,ms
:layer_1:module_1_89:compileDebugKotlin,Load current classpath snapshot,5.88,6.36,5,6,10,10,ms
:layer_1:module_1_89:compileDebugKotlin,Incremental compilation in daemon,1878.88,1915.7,1851,1942,2206,2218,ms
:layer_1:module_1_89:compileDebugKotlin,Compiler IR lowering line number,480,480,480,480,480,480,
:layer_1:module_1_89:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_1:module_1_89:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_1:module_1_89:compileDebugKotlin,Size of classpath snapshot,8.0,8.0,8,8,8,8,MB
:layer_1:module_1_89:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_1:module_1_89:compileDebugKotlin,Size of shrunk classpath snapshot,26.0,26.0,26,26,26,26,KB
:layer_1:module_1_89:compileDebugKotlin,Number of lines analyzed,480,480,480,480,480,480,
:layer_1:module_1_89:compileDebugKotlin,Total size of the cache directory,582.7,582.7,583,583,583,583,KB
:layer_1:module_1_89:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_1:module_1_89:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_1:module_1_89:compileDebugKotlin,Number of lines for code generation,480,480,480,480,480,480,
:layer_1:module_1_89:compileDebugKotlin,Compiler IR translation line number,960,960,960,960,960,960,
:layer_1:module_1_89:compileDebugKotlin,Analysis lines per second,1080,950,1060,913,1370,1240,
:layer_1:module_1_89:compileDebugKotlin,Code generation lines per second,1049,1153,1019,1152,1374,1545,
:layer_1:module_1_89:compileDebugKotlin,Number of classpath entries,129,129,129,129,129,129,
:layer_1:module_1_89:compileDebugKotlin,Compiler IR generation line number,480,480,480,480,480,480,
:layer_1:module_1_89:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,128,128,128,128,128,128,
:layer_1:module_1_89:compileDebugKotlin,Start gradle worker,1.25,1.93,1,1,2,4,ms
:layer_1:module_1_89:compileDebugKotlin,Write history file,1.0,3.5,1,4,1,5,ms
:layer_1:module_1_89:compileDebugKotlin,Save shrunk current classpath snapshot,1.0,3.0,1,3,1,3,ms
:layer_1:module_1_89:compileDebugKotlin,Store build info,3.0,2.5,3,3,3,3,ms
:layer_1:module_1_90:compileDebugKotlin,Compiler IR lowering,290.14,261.0,265,229,426,359,ms
:layer_1:module_1_90:compileDebugKotlin,Run compilation,2071.78,1879.46,1981,1812,2693,2410,ms
:layer_1:module_1_90:compileDebugKotlin,Compiler code analysis,548.36,525.64,537,528,758,668,ms
:layer_1:module_1_90:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,36.08,35.72,35,30,56,52,ms
:layer_1:module_1_90:compileDebugKotlin,Run compilation in Gradle worker,2084.34,1899.4,1994,1837,2706,2419,ms
:layer_1:module_1_90:compileDebugKotlin,Total Gradle task time,2189.38,2034.42,2091,1941,2852,2590,ms
:layer_1:module_1_90:compileDebugKotlin,Calculate output size,1.73,1.76,1,1,4,4,ms
:layer_1:module_1_90:compileDebugKotlin,Update caches,6.02,5.76,6,6,10,10,ms
:layer_1:module_1_90:compileDebugKotlin,Start gradle worker,1.72,2.12,1,2,3,4,ms
:layer_1:module_1_90:compileDebugKotlin,Compiler initialization time,48.18,40.68,46,37,63,60,ms
:layer_1:module_1_90:compileDebugKotlin,Connect to Kotlin daemon,8.08,17.56,7,8,13,18,ms
:layer_1:module_1_90:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,34.7,34.4,34,29,55,49,ms
:layer_1:module_1_90:compileDebugKotlin,Compiler IR generation,182.74,167.08,168,153,262,241,ms
:layer_1:module_1_90:compileDebugKotlin,Compiler IR translation,1741.64,1504.28,1613,1443,2298,1885,ms
:layer_1:module_1_90:compileDebugKotlin,Spent time before task action,33.08,53.64,29,52,53,82,ms
:layer_1:module_1_90:compileDebugKotlin,Sources compilation round,1946.74,1752.08,1856,1672,2570,2271,ms
:layer_1:module_1_90:compileDebugKotlin,Compiler code generation,473.44,428.66,440,405,608,603,ms
:layer_1:module_1_90:compileDebugKotlin,Task action before worker execution,16.98,18.34,11,21,26,26,ms
:layer_1:module_1_90:compileDebugKotlin,Load current classpath snapshot,4.82,4.02,5,3,9,7,ms
:layer_1:module_1_90:compileDebugKotlin,Incremental compilation in daemon,2055.38,1859.48,1966,1787,2671,2393,ms
:layer_1:module_1_90:compileDebugKotlin,Compiler IR lowering line number,476,476,476,476,476,476,
:layer_1:module_1_90:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_1:module_1_90:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_1:module_1_90:compileDebugKotlin,Size of classpath snapshot,6.2,6.2,6,6,6,6,MB
:layer_1:module_1_90:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_1:module_1_90:compileDebugKotlin,Size of shrunk classpath snapshot,25.7,25.7,26,26,26,26,KB
:layer_1:module_1_90:compileDebugKotlin,Number of lines analyzed,476,476,476,476,476,476,
:layer_1:module_1_90:compileDebugKotlin,Total size of the cache directory,571.9,571.9,572,572,572,572,KB
:layer_1:module_1_90:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_1:module_1_90:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_1:module_1_90:compileDebugKotlin,Number of lines for code generation,476,476,476,476,476,476,
:layer_1:module_1_90:compileDebugKotlin,Compiler IR translation line number,952,952,952,952,952,952,
:layer_1:module_1_90:compileDebugKotlin,Analysis lines per second,918,970,887,901,1212,1381,
:layer_1:module_1_90:compileDebugKotlin,Code generation lines per second,1071,1190,1083,1177,1386,1621,
:layer_1:module_1_90:compileDebugKotlin,Number of classpath entries,107,107,107,107,107,107,
:layer_1:module_1_90:compileDebugKotlin,Compiler IR generation line number,476,476,476,476,476,476,
:layer_1:module_1_90:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,106,106,106,106,106,106,
:layer_1:module_1_90:compileDebugKotlin,Clear jar cache,2.0,1.9,2,2,5,4,ms
:layer_1:module_1_90:compileDebugKotlin,Write history file,3.0,2.5,3,3,3,3,ms
:layer_1:module_1_90:compileDebugKotlin,Store build info,4.0,,4,,4,,ms
:layer_1:module_1_90:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,2.25,3,3,3,3,ms
:layer_1:module_1_90:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:layer_1:module_1_91:compileDebugKotlin,Compiler IR lowering,331.32,304.3,319,287,510,464,ms
:layer_1:module_1_91:compileDebugKotlin,Run compilation,2181.92,1997.86,1999,1997,2728,2394,ms
:layer_1:module_1_91:compileDebugKotlin,Compiler code analysis,521.8,533.38,488,519,750,731,ms
:layer_1:module_1_91:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,39.38,40.84,39,35,57,60,ms
:layer_1:module_1_91:compileDebugKotlin,Run compilation in Gradle worker,2204.38,2008.66,2019,2011,2746,2409,ms
:layer_1:module_1_91:compileDebugKotlin,Total Gradle task time,2321.1,2151.34,2155,2152,2880,2572,ms
:layer_1:module_1_91:compileDebugKotlin,Calculate output size,1.74,1.44,1,1,4,4,ms
:layer_1:module_1_91:compileDebugKotlin,Update caches,7.18,5.78,7,5,12,9,ms
:layer_1:module_1_91:compileDebugKotlin,Start gradle worker,1.9,1.92,1,1,4,4,ms
:layer_1:module_1_91:compileDebugKotlin,Compiler initialization time,52.24,42.4,44,38,84,63,ms
:layer_1:module_1_91:compileDebugKotlin,Connect to Kotlin daemon,18.44,7.76,8,8,16,12,ms
:layer_1:module_1_91:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,37.9,39.2,36,33,56,57,ms
:layer_1:module_1_91:compileDebugKotlin,Compiler IR generation,216.24,180.84,201,170,331,275,ms
:layer_1:module_1_91:compileDebugKotlin,Compiler IR translation,1841.38,1602.84,1752,1578,2378,1900,ms
:layer_1:module_1_91:compileDebugKotlin,Clear jar cache,2.48,1.65,2,1,5,3,ms
:layer_1:module_1_91:compileDebugKotlin,Spent time before task action,34.5,65.02,33,58,62,111,ms
:layer_1:module_1_91:compileDebugKotlin,Sources compilation round,2046.62,1868.04,1886,1851,2545,2256,ms
:layer_1:module_1_91:compileDebugKotlin,Compiler code generation,548.02,485.7,532,475,769,746,ms
:layer_1:module_1_91:compileDebugKotlin,Task action before worker execution,16.96,17.16,15,18,28,26,ms
:layer_1:module_1_91:compileDebugKotlin,Load current classpath snapshot,6.04,8.32,5,4,11,7,ms
:layer_1:module_1_91:compileDebugKotlin,Incremental compilation in daemon,2167.62,1984.0,1983,1982,2702,2377,ms
:layer_1:module_1_91:compileDebugKotlin,Compiler IR lowering line number,474,474,474,474,474,474,
:layer_1:module_1_91:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_1:module_1_91:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_1:module_1_91:compileDebugKotlin,Size of classpath snapshot,6.8,6.8,7,7,7,7,MB
:layer_1:module_1_91:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_1:module_1_91:compileDebugKotlin,Size of shrunk classpath snapshot,24.0,24.0,24,24,24,24,KB
:layer_1:module_1_91:compileDebugKotlin,Number of lines analyzed,474,474,474,474,474,474,
:layer_1:module_1_91:compileDebugKotlin,Total size of the cache directory,582.2,582.2,582,582,582,582,KB
:layer_1:module_1_91:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_1:module_1_91:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_1:module_1_91:compileDebugKotlin,Number of lines for code generation,474,474,474,474,474,474,
:layer_1:module_1_91:compileDebugKotlin,Compiler IR translation line number,948,948,948,948,948,948,
:layer_1:module_1_91:compileDebugKotlin,Analysis lines per second,980,951,972,913,1334,1336,
:layer_1:module_1_91:compileDebugKotlin,Code generation lines per second,925,1043,892,998,1249,1421,
:layer_1:module_1_91:compileDebugKotlin,Number of classpath entries,114,114,114,114,114,114,
:layer_1:module_1_91:compileDebugKotlin,Compiler IR generation line number,474,474,474,474,474,474,
:layer_1:module_1_91:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,113,113,113,113,113,113,
:layer_1:module_1_91:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,2.57,2,3,3,3,ms
:layer_1:module_1_91:compileDebugKotlin,Clear outputs on rebuild,2.0,1.0,2,1,2,1,ms
:layer_1:module_1_91:compileDebugKotlin,Store build info,4.33,2.67,3,3,7,3,ms
:layer_1:module_1_91:compileDebugKotlin,Write history file,2.0,2.5,2,3,2,3,ms
:layer_1:module_1_91:compileDebugKotlin,Clear output,1.0,2.0,1,2,1,2,ms
:layer_1:module_1_92:compileDebugKotlin,Compiler IR lowering,352.02,282.34,346,276,496,387,ms
:layer_1:module_1_92:compileDebugKotlin,Run compilation,2158.08,1911.82,2208,1929,2537,2334,ms
:layer_1:module_1_92:compileDebugKotlin,Compiler code analysis,584.4,512.58,579,521,827,682,ms
:layer_1:module_1_92:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,33.42,36.5,31,31,52,50,ms
:layer_1:module_1_92:compileDebugKotlin,Run compilation in Gradle worker,2171.34,1925.78,2219,1938,2558,2357,ms
:layer_1:module_1_92:compileDebugKotlin,Total Gradle task time,2305.66,2061.26,2371,2064,2725,2528,ms
:layer_1:module_1_92:compileDebugKotlin,Calculate output size,2.38,1.7,1,1,7,4,ms
:layer_1:module_1_92:compileDebugKotlin,Update caches,6.66,6.62,6,6,11,11,ms
:layer_1:module_1_92:compileDebugKotlin,Start gradle worker,2.81,1.94,2,1,6,4,ms
:layer_1:module_1_92:compileDebugKotlin,Compiler initialization time,61.68,49.28,60,51,90,70,ms
:layer_1:module_1_92:compileDebugKotlin,Connect to Kotlin daemon,9.74,11.42,8,7,16,14,ms
:layer_1:module_1_92:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,31.78,35.06,29,29,49,47,ms
