Category,Metric,varianta_9.5.1 Mean,variantb_9.6.0-rc-1 Mean,varianta_9.5.1 P50,variantb_9.6.0-rc-1 P50,varianta_9.5.1 P90,variantb_9.6.0-rc-1 P90,Unit
:model:map-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,37.06,32.96,31,27,58,57,ms
:model:map-checkout:compileDebugKotlin,Compiler code generation,129.2,126.62,117,110,186,177,ms
:model:map-checkout:compileDebugKotlin,Remove duplicate classes,4.66,3.9,4,3,8,7,ms
:model:map-checkout:compileDebugKotlin,Run compilation,1004.96,975.48,947,948,1289,1231,ms
:model:map-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,30.24,26.46,23,21,50,48,ms
:model:map-checkout:compileDebugKotlin,Spent time before task action,35.5,34.96,32,34,66,56,ms
:model:map-checkout:compileDebugKotlin,Analysis lines per second,1346,1371,1300,1389,1808,1742,
:model:map-checkout:compileDebugKotlin,Total size of the cache directory,545.4,545.4,545,545,545,545,KB
:model:map-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,122,122,122,122,122,122,
:model:map-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:map-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:map-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:map-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:map-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:map-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:map-checkout:compileDebugKotlin,Code generation lines per second,3501,3625,3573,3787,4717,5074,
:model:map-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:map-checkout:compileDebugKotlin,Size of classpath snapshot,6.4,6.4,6,6,6,6,MB
:model:map-checkout:compileDebugKotlin,Number of classpath entries,123,123,123,123,123,123,
:model:map-checkout:compileDebugKotlin,Store build info,3.33,,3,,5,,ms
:model:map-checkout:compileDebugKotlin,Clear output,2.0,2.25,2,2,2,4,ms
:model:media-checkout:compileDebugKotlin,Sources compilation round,951.7,866.06,888,851,1179,1079,ms
:model:media-checkout:compileDebugKotlin,Incremental compilation in daemon,1052.24,979.2,994,947,1307,1322,ms
:model:media-checkout:compileDebugKotlin,Task action before worker execution,12.28,12.76,11,11,18,23,ms
:model:media-checkout:compileDebugKotlin,Start gradle worker,1.66,1.56,1,1,3,3,ms
:model:media-checkout:compileDebugKotlin,Compiler initialization time,53.8,42.08,41,40,66,60,ms
:model:media-checkout:compileDebugKotlin,Calculate output size,1.46,2.36,1,1,3,4,ms
:model:media-checkout:compileDebugKotlin,Compiler IR lowering,75.64,71.3,66,69,106,101,ms
:model:media-checkout:compileDebugKotlin,Compiler translation to IR,267.28,228.5,240,222,358,291,ms
:model:media-checkout:compileDebugKotlin,Compiler backend,79.68,57.92,53,51,144,93,ms
:model:media-checkout:compileDebugKotlin,Compiler code analysis,334.44,332.8,324,315,420,419,ms
:model:media-checkout:compileDebugKotlin,Run compilation in Gradle worker,1082.88,1007.94,1025,990,1326,1353,ms
:model:media-checkout:compileDebugKotlin,Load current classpath snapshot,5.04,4.72,4,3,9,10,ms
:model:media-checkout:compileDebugKotlin,Update caches,1.72,1.52,1,1,3,4,ms
:model:media-checkout:compileDebugKotlin,Total Gradle task time,1206.6,1131.9,1155,1110,1459,1489,ms
:model:media-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,33.88,44.42,27,25,57,63,ms
:model:media-checkout:compileDebugKotlin,Compiler code generation,155.82,129.7,116,124,250,204,ms
:model:media-checkout:compileDebugKotlin,Remove duplicate classes,4.3,4.26,3,3,9,9,ms
:model:media-checkout:compileDebugKotlin,Run compilation,1078.26,1003.3,1021,978,1324,1351,ms
:model:media-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,26.78,37.82,22,20,43,49,ms
:model:media-checkout:compileDebugKotlin,Spent time before task action,34.96,37.28,36,35,54,55,ms
:model:media-checkout:compileDebugKotlin,Analysis lines per second,1302,1368,1288,1327,1671,1807,
:model:media-checkout:compileDebugKotlin,Total size of the cache directory,546.1,546.1,546,546,546,546,KB
:model:media-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,115,115,115,115,115,115,
:model:media-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:media-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:media-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:media-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:media-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:media-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:media-checkout:compileDebugKotlin,Code generation lines per second,3241,3590,3611,3349,4771,5035,
:model:media-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:media-checkout:compileDebugKotlin,Size of classpath snapshot,6.2,6.2,6,6,6,6,MB
:model:media-checkout:compileDebugKotlin,Number of classpath entries,116,116,116,116,116,116,
:model:media-checkout:compileDebugKotlin,Clear output,3.0,11.0,3,11,3,11,ms
:model:media-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,4.0,3,4,3,6,ms
:model:message-checkout:compileDebugKotlin,Sources compilation round,844.2,837.56,805,787,1132,1144,ms
:model:message-checkout:compileDebugKotlin,Incremental compilation in daemon,936.9,931.34,886,878,1239,1276,ms
:model:message-checkout:compileDebugKotlin,Task action before worker execution,14.76,12.22,12,11,20,20,ms
:model:message-checkout:compileDebugKotlin,Start gradle worker,1.91,1.63,1,1,4,3,ms
:model:message-checkout:compileDebugKotlin,Compiler initialization time,41.74,43.36,39,38,66,69,ms
:model:message-checkout:compileDebugKotlin,Calculate output size,1.91,2.2,1,1,4,4,ms
:model:message-checkout:compileDebugKotlin,Compiler IR lowering,78.6,68.58,62,59,103,106,ms
:model:message-checkout:compileDebugKotlin,Compiler translation to IR,238.84,248.8,222,212,310,325,ms
:model:message-checkout:compileDebugKotlin,Compiler backend,54.94,63.36,43,42,87,84,ms
:model:message-checkout:compileDebugKotlin,Compiler code analysis,303.36,294.28,285,286,414,408,ms
:model:message-checkout:compileDebugKotlin,Run compilation in Gradle worker,967.8,960.74,919,905,1270,1303,ms
:model:message-checkout:compileDebugKotlin,Load current classpath snapshot,4.32,3.6,3,3,8,6,ms
:model:message-checkout:compileDebugKotlin,Update caches,1.86,1.66,1,1,5,3,ms
:model:message-checkout:compileDebugKotlin,Total Gradle task time,1091.16,1080.2,1028,1022,1412,1456,ms
:model:message-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,31.4,29.08,27,25,50,48,ms
:model:message-checkout:compileDebugKotlin,Compiler code generation,134.02,132.48,110,107,201,175,ms
:model:message-checkout:compileDebugKotlin,Remove duplicate classes,3.98,3.16,3,3,8,5,ms
:model:message-checkout:compileDebugKotlin,Run compilation,961.5,957.44,914,902,1267,1298,ms
:model:message-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,25.34,23.32,21,20,40,40,ms
:model:message-checkout:compileDebugKotlin,Spent time before task action,35.62,32.38,34,32,54,50,ms
:model:message-checkout:compileDebugKotlin,Analysis lines per second,1447,1520,1462,1458,1873,2015,
:model:message-checkout:compileDebugKotlin,Total size of the cache directory,562.9,562.9,563,563,563,563,KB
:model:message-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,106,106,106,106,106,106,
:model:message-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:message-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:message-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:message-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:message-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:message-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:message-checkout:compileDebugKotlin,Code generation lines per second,3628,3841,3783,3907,4894,5641,
:model:message-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:message-checkout:compileDebugKotlin,Size of classpath snapshot,5.9,5.9,6,6,6,6,MB
:model:message-checkout:compileDebugKotlin,Number of classpath entries,107,107,107,107,107,107,
:model:message-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,2.25,2.67,2,1,4,6,ms
:model:metric-checkout:compileDebugKotlin,Sources compilation round,862.1,890.64,814,826,1109,1217,ms
:model:metric-checkout:compileDebugKotlin,Incremental compilation in daemon,966.08,1005.36,940,956,1203,1344,ms
:model:metric-checkout:compileDebugKotlin,Task action before worker execution,12.9,12.12,11,10,18,19,ms
:model:metric-checkout:compileDebugKotlin,Start gradle worker,1.76,1.67,1,1,4,3,ms
:model:metric-checkout:compileDebugKotlin,Compiler initialization time,46.84,49.38,41,41,73,78,ms
:model:metric-checkout:compileDebugKotlin,Calculate output size,1.57,1.59,1,1,4,4,ms
:model:metric-checkout:compileDebugKotlin,Compiler IR lowering,75.98,94.62,66,75,113,117,ms
:model:metric-checkout:compileDebugKotlin,Compiler translation to IR,257.78,270.94,227,231,382,361,ms
:model:metric-checkout:compileDebugKotlin,Compiler backend,50.0,54.56,45,48,75,85,ms
:model:metric-checkout:compileDebugKotlin,Compiler code analysis,306.52,282.98,298,275,426,361,ms
:model:metric-checkout:compileDebugKotlin,Run compilation in Gradle worker,999.94,1036.0,968,978,1285,1410,ms
:model:metric-checkout:compileDebugKotlin,Load current classpath snapshot,5.24,5.08,4,4,10,9,ms
:model:metric-checkout:compileDebugKotlin,Update caches,1.68,1.76,1,1,3,4,ms
:model:metric-checkout:compileDebugKotlin,Total Gradle task time,1118.02,1146.54,1082,1096,1386,1521,ms
:model:metric-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,41.58,35.94,28,30,54,59,ms
:model:metric-checkout:compileDebugKotlin,Compiler code generation,126.54,149.66,118,131,187,188,ms
:model:metric-checkout:compileDebugKotlin,Remove duplicate classes,4.48,4.4,4,4,9,9,ms
:model:metric-checkout:compileDebugKotlin,Run compilation,992.98,1030.42,962,974,1274,1407,ms
:model:metric-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,33.58,28.46,21,21,42,45,ms
:model:metric-checkout:compileDebugKotlin,Spent time before task action,39.9,32.06,30,32,56,51,ms
:model:metric-checkout:compileDebugKotlin,Analysis lines per second,1427,1553,1402,1520,1858,2016,
:model:metric-checkout:compileDebugKotlin,Total size of the cache directory,562.5,562.5,563,563,563,563,KB
:model:metric-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,114,114,114,114,114,114,
:model:metric-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:metric-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:metric-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:metric-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:metric-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:metric-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:metric-checkout:compileDebugKotlin,Code generation lines per second,3567,3278,3531,3178,4800,4372,
:model:metric-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:metric-checkout:compileDebugKotlin,Size of classpath snapshot,6.1,6.1,6,6,6,6,MB
:model:metric-checkout:compileDebugKotlin,Number of classpath entries,115,115,115,115,115,115,
:model:metric-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,1.5,1.08,1,1,3,2,ms
:model:metric-checkout:compileDebugKotlin,Store build info,1.0,3.0,1,3,1,3,ms
:model:metric-checkout:compileDebugKotlin,Clear output,2.5,2.0,3,2,4,3,ms
:model:network-checkout:compileDebugKotlin,Sources compilation round,892.0,911.52,824,896,1258,1321,ms
:model:network-checkout:compileDebugKotlin,Incremental compilation in daemon,985.54,1023.56,904,1005,1337,1514,ms
:model:network-checkout:compileDebugKotlin,Task action before worker execution,12.26,11.52,10,10,19,18,ms
:model:network-checkout:compileDebugKotlin,Start gradle worker,1.42,1.81,1,1,3,4,ms
:model:network-checkout:compileDebugKotlin,Compiler initialization time,49.5,46.94,45,44,85,75,ms
:model:network-checkout:compileDebugKotlin,Calculate output size,1.28,2.28,1,2,3,4,ms
:model:network-checkout:compileDebugKotlin,Compiler IR lowering,71.96,73.06,66,66,102,115,ms
:model:network-checkout:compileDebugKotlin,Compiler translation to IR,254.94,256.54,220,219,305,352,ms
:model:network-checkout:compileDebugKotlin,Compiler backend,61.3,62.58,54,59,94,95,ms
:model:network-checkout:compileDebugKotlin,Compiler code analysis,332.78,323.12,298,293,436,432,ms
:model:network-checkout:compileDebugKotlin,Run compilation in Gradle worker,1023.56,1058.28,951,1036,1357,1540,ms
:model:network-checkout:compileDebugKotlin,Load current classpath snapshot,4.68,5.84,3,6,8,9,ms
:model:network-checkout:compileDebugKotlin,Update caches,1.64,2.06,1,2,3,4,ms
:model:network-checkout:compileDebugKotlin,Total Gradle task time,1138.26,1175.34,1069,1132,1455,1676,ms
:model:network-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,32.82,37.72,27,34,55,61,ms
:model:network-checkout:compileDebugKotlin,Compiler code generation,133.7,136.16,126,129,203,217,ms
:model:network-checkout:compileDebugKotlin,Remove duplicate classes,4.02,4.9,3,5,6,9,ms
:model:network-checkout:compileDebugKotlin,Run compilation,1015.96,1053.08,929,1034,1354,1537,ms
:model:network-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,26.16,29.84,22,26,44,50,ms
:model:network-checkout:compileDebugKotlin,Spent time before task action,30.28,35.54,29,34,45,51,ms
:model:network-checkout:compileDebugKotlin,Analysis lines per second,1356,1395,1400,1424,1745,1738,
:model:network-checkout:compileDebugKotlin,Total size of the cache directory,562.9,562.9,563,563,563,563,KB
:model:network-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,118,118,118,118,118,118,
:model:network-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:network-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:network-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:network-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:network-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:network-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:network-checkout:compileDebugKotlin,Code generation lines per second,3356,3489,3310,3232,4607,5633,
:model:network-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:network-checkout:compileDebugKotlin,Size of classpath snapshot,6.3,6.3,6,6,6,6,MB
:model:network-checkout:compileDebugKotlin,Number of classpath entries,119,119,119,119,119,119,
:model:network-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,3.0,2,3,2,3,ms
:model:network-checkout:compileDebugKotlin,Clear output,2.0,,2,,2,,ms
:model:news-checkout:compileDebugKotlin,Sources compilation round,831.82,836.26,791,777,1159,1143,ms
:model:news-checkout:compileDebugKotlin,Incremental compilation in daemon,921.72,933.28,881,863,1262,1233,ms
:model:news-checkout:compileDebugKotlin,Task action before worker execution,13.2,13.46,14,11,19,20,ms
:model:news-checkout:compileDebugKotlin,Start gradle worker,1.48,2.14,1,1,3,5,ms
:model:news-checkout:compileDebugKotlin,Compiler initialization time,45.74,44.0,42,40,72,66,ms
:model:news-checkout:compileDebugKotlin,Calculate output size,1.48,1.28,1,1,4,2,ms
:model:news-checkout:compileDebugKotlin,Compiler IR lowering,77.16,65.56,61,58,116,99,ms
:model:news-checkout:compileDebugKotlin,Compiler translation to IR,227.04,233.7,201,202,270,296,ms
:model:news-checkout:compileDebugKotlin,Compiler backend,57.44,56.3,50,47,91,81,ms
:model:news-checkout:compileDebugKotlin,Compiler code analysis,307.02,303.62,291,281,387,422,ms
:model:news-checkout:compileDebugKotlin,Run compilation in Gradle worker,959.7,959.26,920,880,1285,1260,ms
:model:news-checkout:compileDebugKotlin,Load current classpath snapshot,4.88,4.26,4,3,9,7,ms
:model:news-checkout:compileDebugKotlin,Update caches,1.96,1.64,1,1,4,4,ms
:model:news-checkout:compileDebugKotlin,Total Gradle task time,1085.06,1071.98,1049,991,1382,1450,ms
:model:news-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,32.6,33.36,29,28,51,53,ms
:model:news-checkout:compileDebugKotlin,Compiler code generation,134.98,122.42,118,115,191,185,ms
:model:news-checkout:compileDebugKotlin,Remove duplicate classes,4.26,3.84,3,3,8,6,ms
:model:news-checkout:compileDebugKotlin,Run compilation,953.06,954.2,910,877,1283,1257,ms
:model:news-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,25.94,27.2,22,22,41,44,ms
:model:news-checkout:compileDebugKotlin,Spent time before task action,37.3,34.52,38,33,55,50,ms
:model:news-checkout:compileDebugKotlin,Analysis lines per second,1417,1480,1436,1484,1824,2038,
:model:news-checkout:compileDebugKotlin,Total size of the cache directory,545.8,545.8,546,546,546,546,KB
:model:news-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,135,135,135,135,135,135,
:model:news-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:news-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:news-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:news-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:news-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:news-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:news-checkout:compileDebugKotlin,Code generation lines per second,3491,3770,3526,3617,4906,5264,
:model:news-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:news-checkout:compileDebugKotlin,Size of classpath snapshot,6.8,6.8,7,7,7,7,MB
:model:news-checkout:compileDebugKotlin,Number of classpath entries,136,136,136,136,136,136,
:model:news-checkout:compileDebugKotlin,Store build info,2.0,,2,,2,,ms
:model:news-checkout:compileDebugKotlin,Generate compiler reference index,2.0,1.8,2,2,2,2,ms
:model:news-checkout:compileDebugKotlin,Clear outputs on rebuild,1.0,,1,,1,,ms
:model:news-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,1.67,2,2,2,2,ms
:model:note-checkout:compileDebugKotlin,Sources compilation round,821.76,829.92,762,764,1068,1132,ms
:model:note-checkout:compileDebugKotlin,Incremental compilation in daemon,914.62,929.42,846,855,1248,1280,ms
:model:note-checkout:compileDebugKotlin,Task action before worker execution,14.28,12.54,13,11,20,20,ms
:model:note-checkout:compileDebugKotlin,Start gradle worker,1.96,2.0,1,1,4,4,ms
:model:note-checkout:compileDebugKotlin,Compiler initialization time,43.84,47.5,40,45,73,72,ms
:model:note-checkout:compileDebugKotlin,Calculate output size,1.5,1.78,1,1,4,4,ms
:model:note-checkout:compileDebugKotlin,Compiler IR lowering,67.16,63.28,64,60,99,83,ms
:model:note-checkout:compileDebugKotlin,Compiler translation to IR,244.86,247.28,217,211,319,335,ms
:model:note-checkout:compileDebugKotlin,Compiler backend,49.52,51.54,43,44,76,75,ms
:model:note-checkout:compileDebugKotlin,Compiler code analysis,300.68,302.08,283,276,373,375,ms
:model:note-checkout:compileDebugKotlin,Run compilation in Gradle worker,952.54,965.94,883,911,1286,1325,ms
:model:note-checkout:compileDebugKotlin,Load current classpath snapshot,4.8,4.98,4,4,9,10,ms
:model:note-checkout:compileDebugKotlin,Update caches,1.56,1.82,1,1,3,4,ms
:model:note-checkout:compileDebugKotlin,Total Gradle task time,1073.64,1075.02,1014,1012,1445,1516,ms
:model:note-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,35.34,32.26,29,28,59,51,ms
:model:note-checkout:compileDebugKotlin,Compiler code generation,117.06,115.24,109,107,180,164,ms
:model:note-checkout:compileDebugKotlin,Remove duplicate classes,4.44,4.42,3,3,9,9,ms
:model:note-checkout:compileDebugKotlin,Run compilation,948.04,961.66,874,907,1283,1314,ms
:model:note-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,28.52,25.32,23,23,46,38,ms
:model:note-checkout:compileDebugKotlin,Spent time before task action,40.12,34.06,36,36,50,47,ms
:model:note-checkout:compileDebugKotlin,Analysis lines per second,1459,1514,1476,1513,1839,2024,
:model:note-checkout:compileDebugKotlin,Total size of the cache directory,545.8,545.8,546,546,546,546,KB
:model:note-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,149,149,149,149,149,149,
:model:note-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:note-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:note-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:note-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:note-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:note-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:note-checkout:compileDebugKotlin,Code generation lines per second,3800,3937,3843,3891,4993,5392,
:model:note-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:note-checkout:compileDebugKotlin,Size of classpath snapshot,7.3,7.3,7,7,7,7,MB
:model:note-checkout:compileDebugKotlin,Number of classpath entries,150,150,150,150,150,150,
:model:note-checkout:compileDebugKotlin,Generate compiler reference index,3.0,,3,,3,,ms
:model:note-checkout:compileDebugKotlin,Store build info,2.0,3.5,2,4,3,4,ms
:model:note-checkout:compileDebugKotlin,Clear output,2.0,1.5,2,2,3,2,ms
:model:notification-checkout:compileDebugKotlin,Sources compilation round,849.44,798.88,755,751,1279,1092,ms
:model:notification-checkout:compileDebugKotlin,Incremental compilation in daemon,953.46,895.32,871,847,1424,1182,ms
:model:notification-checkout:compileDebugKotlin,Task action before worker execution,12.86,13.1,11,10,21,23,ms
:model:notification-checkout:compileDebugKotlin,Start gradle worker,1.67,3.29,1,1,3,6,ms
:model:notification-checkout:compileDebugKotlin,Compiler initialization time,41.06,37.44,39,35,68,57,ms
:model:notification-checkout:compileDebugKotlin,Calculate output size,1.83,1.68,1,1,4,4,ms
:model:notification-checkout:compileDebugKotlin,Compiler IR lowering,66.44,67.14,54,60,104,111,ms
:model:notification-checkout:compileDebugKotlin,Compiler translation to IR,259.46,248.56,206,208,368,341,ms
:model:notification-checkout:compileDebugKotlin,Compiler backend,52.12,49.3,44,41,82,78,ms
:model:notification-checkout:compileDebugKotlin,Compiler code analysis,303.92,282.48,277,271,390,354,ms
:model:notification-checkout:compileDebugKotlin,Run compilation in Gradle worker,992.52,939.54,904,878,1451,1268,ms
:model:notification-checkout:compileDebugKotlin,Load current classpath snapshot,5.26,4.46,4,4,9,8,ms
:model:notification-checkout:compileDebugKotlin,Update caches,1.82,1.68,1,2,4,3,ms
:model:notification-checkout:compileDebugKotlin,Total Gradle task time,1109.72,1054.42,1002,981,1568,1435,ms
:model:notification-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,38.18,32.9,30,27,61,53,ms
:model:notification-checkout:compileDebugKotlin,Compiler code generation,119.1,116.96,96,106,186,173,ms
:model:notification-checkout:compileDebugKotlin,Remove duplicate classes,4.72,3.92,3,3,9,6,ms
:model:notification-checkout:compileDebugKotlin,Run compilation,985.52,935.78,895,875,1446,1266,ms
:model:notification-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,30.98,26.6,24,21,49,44,ms
:model:notification-checkout:compileDebugKotlin,Spent time before task action,39.82,30.86,32,31,56,48,ms
:model:notification-checkout:compileDebugKotlin,Analysis lines per second,1458,1549,1510,1539,1790,1831,
:model:notification-checkout:compileDebugKotlin,Total size of the cache directory,564.8,564.8,565,565,565,565,KB
:model:notification-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,135,135,135,135,135,135,
:model:notification-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:notification-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:notification-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:notification-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:notification-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:notification-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:notification-checkout:compileDebugKotlin,Code generation lines per second,3874,3906,4332,3943,5021,5403,
:model:notification-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:notification-checkout:compileDebugKotlin,Size of classpath snapshot,6.8,6.8,7,7,7,7,MB
:model:notification-checkout:compileDebugKotlin,Number of classpath entries,136,136,136,136,136,136,
:model:notification-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,,3,,3,,ms
:model:notification-checkout:compileDebugKotlin,Store build info,3.0,1.0,3,1,4,1,ms
:model:notification-checkout:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,2,,ms
:model:photo-checkout:compileDebugKotlin,Sources compilation round,997.04,899.4,908,852,1447,1285,ms
:model:photo-checkout:compileDebugKotlin,Incremental compilation in daemon,1107.38,1004.14,1014,944,1589,1446,ms
:model:photo-checkout:compileDebugKotlin,Task action before worker execution,12.96,11.32,12,10,24,20,ms
:model:photo-checkout:compileDebugKotlin,Start gradle worker,1.98,1.56,1,1,5,3,ms
:model:photo-checkout:compileDebugKotlin,Compiler initialization time,53.86,40.72,43,37,73,73,ms
:model:photo-checkout:compileDebugKotlin,Calculate output size,1.65,1.78,1,1,4,4,ms
:model:photo-checkout:compileDebugKotlin,Compiler IR lowering,73.76,67.76,64,61,109,107,ms
:model:photo-checkout:compileDebugKotlin,Compiler translation to IR,305.32,272.56,242,227,663,336,ms
:model:photo-checkout:compileDebugKotlin,Compiler backend,54.4,66.06,45,50,88,80,ms
:model:photo-checkout:compileDebugKotlin,Compiler code analysis,362.36,295.58,318,279,501,387,ms
:model:photo-checkout:compileDebugKotlin,Run compilation in Gradle worker,1136.52,1035.86,1045,981,1630,1478,ms
:model:photo-checkout:compileDebugKotlin,Load current classpath snapshot,4.76,4.6,4,4,8,9,ms
:model:photo-checkout:compileDebugKotlin,Update caches,1.7,1.64,1,1,4,2,ms
:model:photo-checkout:compileDebugKotlin,Total Gradle task time,1257.0,1154.26,1167,1112,1769,1615,ms
:model:photo-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,45.7,33.0,28,29,57,58,ms
:model:photo-checkout:compileDebugKotlin,Compiler code generation,128.72,134.36,117,115,201,186,ms
