Category,Metric,varianta_parallel Mean,variantb_g1 Mean,varianta_parallel P50,variantb_g1 P50,varianta_parallel P90,variantb_g1 P90,Unit
:layer_3:module_3_305:compileDebugKotlin,Start gradle worker,1.74,1.3,1,1,4,3,ms
:layer_3:module_3_305:compileDebugKotlin,Task action before worker execution,17.56,16.28,15,13,25,27,ms
:layer_3:module_3_305:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,66.34,72.44,63,67,96,92,ms
:layer_3:module_3_305:compileDebugKotlin,Update caches,3.58,4.24,3,3,6,7,ms
:layer_3:module_3_305:compileDebugKotlin,Load current classpath snapshot,12.28,14.24,11,12,18,23,ms
:layer_3:module_3_305:compileDebugKotlin,Spent time before task action,52.16,48.08,49,42,77,78,ms
:layer_3:module_3_305:compileDebugKotlin,Run compilation in Gradle worker,1950.24,1992.86,1958,2011,2120,2253,ms
:layer_3:module_3_305:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,68.76,75.54,66,69,99,94,ms
:layer_3:module_3_305:compileDebugKotlin,Sources compilation round,1803.56,1820.36,1827,1834,1960,2076,ms
:layer_3:module_3_305:compileDebugKotlin,Compiler IR lowering line number,633,633,633,633,633,633,
:layer_3:module_3_305:compileDebugKotlin,Number of lines analyzed,633,633,633,633,633,633,
:layer_3:module_3_305:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_3:module_3_305:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_3:module_3_305:compileDebugKotlin,Analysis lines per second,1417,1429,1470,1457,1733,1801,
:layer_3:module_3_305:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_3:module_3_305:compileDebugKotlin,Compiler IR generation line number,633,633,633,633,633,633,
:layer_3:module_3_305:compileDebugKotlin,Number of lines for code generation,633,633,633,633,633,633,
:layer_3:module_3_305:compileDebugKotlin,Compiler IR translation line number,1266,1266,1266,1266,1266,1266,
:layer_3:module_3_305:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_3:module_3_305:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,320,320,320,320,320,320,
:layer_3:module_3_305:compileDebugKotlin,Number of classpath entries,321,321,321,321,321,321,
:layer_3:module_3_305:compileDebugKotlin,Size of shrunk classpath snapshot,77.3,77.3,77,77,77,77,KB
:layer_3:module_3_305:compileDebugKotlin,Size of classpath snapshot,30.5,30.5,31,31,31,31,MB
:layer_3:module_3_305:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_3:module_3_305:compileDebugKotlin,Total size of the cache directory,648.3,648.3,648,648,648,648,KB
:layer_3:module_3_305:compileDebugKotlin,Code generation lines per second,1476,1468,1491,1403,1888,2016,
:layer_3:module_3_305:compileDebugKotlin,Clear jar cache,1.56,1.58,1,1,4,3,ms
:layer_3:module_3_305:compileDebugKotlin,Clear output,1.0,3.5,1,4,1,4,ms
:layer_3:module_3_306:compileDebugKotlin,Compiler initialization time,69.98,57.04,73,55,97,88,ms
:layer_3:module_3_306:compileDebugKotlin,Compiler IR generation,74.14,64.22,69,56,100,99,ms
:layer_3:module_3_306:compileDebugKotlin,Total Gradle task time,1370.96,1424.98,1416,1474,1585,1658,ms
:layer_3:module_3_306:compileDebugKotlin,Compiler IR lowering,126.84,151.04,117,143,180,274,ms
:layer_3:module_3_306:compileDebugKotlin,Compiler code generation,201.54,215.8,187,202,311,319,ms
:layer_3:module_3_306:compileDebugKotlin,Compiler IR translation,991.92,1090.9,1007,1105,1336,1377,ms
:layer_3:module_3_306:compileDebugKotlin,Compiler code analysis,333.22,332.5,310,311,446,487,ms
:layer_3:module_3_306:compileDebugKotlin,Run compilation,1261.68,1309.38,1310,1356,1473,1553,ms
:layer_3:module_3_306:compileDebugKotlin,Incremental compilation in daemon,1247.54,1296.62,1290,1341,1460,1541,ms
:layer_3:module_3_306:compileDebugKotlin,Connect to Kotlin daemon,7.14,6.22,6,5,14,10,ms
:layer_3:module_3_306:compileDebugKotlin,Calculate output size,1.44,1.74,1,1,3,2,ms
:layer_3:module_3_306:compileDebugKotlin,Start gradle worker,1.75,1.73,1,1,4,4,ms
:layer_3:module_3_306:compileDebugKotlin,Task action before worker execution,13.98,13.02,12,11,21,19,ms
:layer_3:module_3_306:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,83.42,83.9,62,63,179,180,ms
:layer_3:module_3_306:compileDebugKotlin,Update caches,1.5,1.68,1,1,4,4,ms
:layer_3:module_3_306:compileDebugKotlin,Load current classpath snapshot,10.58,17.42,9,9,17,19,ms
:layer_3:module_3_306:compileDebugKotlin,Spent time before task action,44.5,44.96,49,40,60,59,ms
:layer_3:module_3_306:compileDebugKotlin,Run compilation in Gradle worker,1272.08,1319.42,1324,1365,1488,1565,ms
:layer_3:module_3_306:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,85.36,85.78,64,65,180,181,ms
:layer_3:module_3_306:compileDebugKotlin,Sources compilation round,1103.72,1153.88,1114,1183,1307,1436,ms
:layer_3:module_3_306:compileDebugKotlin,Compiler IR lowering line number,255,255,255,255,255,255,
:layer_3:module_3_306:compileDebugKotlin,Number of lines analyzed,255,255,255,255,255,255,
:layer_3:module_3_306:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_3:module_3_306:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_3:module_3_306:compileDebugKotlin,Analysis lines per second,810,823,824,820,1037,1178,
:layer_3:module_3_306:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_3:module_3_306:compileDebugKotlin,Compiler IR generation line number,255,255,255,255,255,255,
:layer_3:module_3_306:compileDebugKotlin,Number of lines for code generation,255,255,255,255,255,255,
:layer_3:module_3_306:compileDebugKotlin,Compiler IR translation line number,510,510,510,510,510,510,
:layer_3:module_3_306:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_3:module_3_306:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,259,259,259,259,259,259,
:layer_3:module_3_306:compileDebugKotlin,Number of classpath entries,260,260,260,260,260,260,
:layer_3:module_3_306:compileDebugKotlin,Size of shrunk classpath snapshot,22.9,22.9,23,23,23,23,KB
:layer_3:module_3_306:compileDebugKotlin,Size of classpath snapshot,23.1,23.1,23,23,23,23,MB
:layer_3:module_3_306:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_3:module_3_306:compileDebugKotlin,Total size of the cache directory,528.0,528.0,528,528,528,528,KB
:layer_3:module_3_306:compileDebugKotlin,Code generation lines per second,1377,1286,1367,1262,1880,1877,
:layer_3:module_3_306:compileDebugKotlin,Clear jar cache,1.65,2.16,1,2,4,4,ms
:layer_3:module_3_306:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,3.0,3,3,3,3,ms
:layer_3:module_3_306:compileDebugKotlin,Clear output,1.0,,1,,1,,ms
:layer_3:module_3_307:compileDebugKotlin,Compiler initialization time,56.44,67.34,51,53,90,111,ms
:layer_3:module_3_307:compileDebugKotlin,Compiler IR generation,108.2,105.86,94,91,165,177,ms
:layer_3:module_3_307:compileDebugKotlin,Total Gradle task time,1428.7,1539.52,1492,1546,1672,1788,ms
:layer_3:module_3_307:compileDebugKotlin,Compiler IR lowering,169.3,176.78,151,159,223,288,ms
:layer_3:module_3_307:compileDebugKotlin,Compiler code generation,277.92,283.14,246,256,393,434,ms
:layer_3:module_3_307:compileDebugKotlin,Compiler IR translation,1068.04,1136.62,1090,1108,1380,1474,ms
:layer_3:module_3_307:compileDebugKotlin,Compiler code analysis,320.7,371.26,301,345,431,549,ms
:layer_3:module_3_307:compileDebugKotlin,Run compilation,1333.12,1433.58,1386,1460,1566,1678,ms
:layer_3:module_3_307:compileDebugKotlin,Incremental compilation in daemon,1324.22,1423.34,1375,1451,1557,1669,ms
:layer_3:module_3_307:compileDebugKotlin,Connect to Kotlin daemon,4.96,7.44,2,4,10,10,ms
:layer_3:module_3_307:compileDebugKotlin,Calculate output size,1.56,1.87,1,1,4,3,ms
:layer_3:module_3_307:compileDebugKotlin,Start gradle worker,1.43,1.66,1,1,3,4,ms
:layer_3:module_3_307:compileDebugKotlin,Task action before worker execution,11.34,13.64,10,11,20,23,ms
:layer_3:module_3_307:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,72.08,68.76,62,62,115,107,ms
:layer_3:module_3_307:compileDebugKotlin,Update caches,2.72,5.7,2,2,5,5,ms
:layer_3:module_3_307:compileDebugKotlin,Load current classpath snapshot,15.52,14.0,12,11,24,23,ms
:layer_3:module_3_307:compileDebugKotlin,Spent time before task action,36.12,40.14,30,34,60,61,ms
:layer_3:module_3_307:compileDebugKotlin,Run compilation in Gradle worker,1341.4,1443.88,1401,1469,1579,1687,ms
:layer_3:module_3_307:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,74.12,71.28,64,64,117,112,ms
:layer_3:module_3_307:compileDebugKotlin,Sources compilation round,1194.5,1293.5,1245,1302,1424,1514,ms
:layer_3:module_3_307:compileDebugKotlin,Compiler IR lowering line number,375,375,375,375,375,375,
:layer_3:module_3_307:compileDebugKotlin,Number of lines analyzed,375,375,375,375,375,375,
:layer_3:module_3_307:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_3:module_3_307:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_3:module_3_307:compileDebugKotlin,Analysis lines per second,1240,1107,1246,1088,1683,1530,
:layer_3:module_3_307:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_3:module_3_307:compileDebugKotlin,Compiler IR generation line number,375,375,375,375,375,375,
:layer_3:module_3_307:compileDebugKotlin,Number of lines for code generation,375,375,375,375,375,375,
:layer_3:module_3_307:compileDebugKotlin,Compiler IR translation line number,750,750,750,750,750,750,
:layer_3:module_3_307:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_3:module_3_307:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,273,273,273,273,273,273,
:layer_3:module_3_307:compileDebugKotlin,Number of classpath entries,274,274,274,274,274,274,
:layer_3:module_3_307:compileDebugKotlin,Size of shrunk classpath snapshot,40.9,40.9,41,41,41,41,KB
:layer_3:module_3_307:compileDebugKotlin,Size of classpath snapshot,24.8,24.8,25,25,25,25,MB
:layer_3:module_3_307:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_3:module_3_307:compileDebugKotlin,Total size of the cache directory,562.8,562.8,563,563,563,563,KB
:layer_3:module_3_307:compileDebugKotlin,Code generation lines per second,1442,1424,1525,1465,1820,1759,
:layer_3:module_3_307:compileDebugKotlin,Clear jar cache,2.07,1.59,2,1,4,3,ms
:layer_3:module_3_307:compileDebugKotlin,Clear outputs on rebuild,3.0,,3,,3,,ms
:layer_3:module_3_307:compileDebugKotlin,Clear output,2.0,3.0,2,3,3,3,ms
:layer_3:module_3_308:compileDebugKotlin,Compiler initialization time,69.18,77.16,65,66,91,153,ms
:layer_3:module_3_308:compileDebugKotlin,Compiler IR generation,139.02,139.66,122,119,204,220,ms
:layer_3:module_3_308:compileDebugKotlin,Total Gradle task time,1572.88,1589.14,1556,1561,1832,1843,ms
:layer_3:module_3_308:compileDebugKotlin,Compiler IR lowering,194.98,175.9,156,161,327,274,ms
:layer_3:module_3_308:compileDebugKotlin,Compiler code generation,334.56,316.18,276,298,479,445,ms
:layer_3:module_3_308:compileDebugKotlin,Compiler IR translation,1125.72,1111.72,1102,1088,1440,1336,ms
:layer_3:module_3_308:compileDebugKotlin,Compiler code analysis,346.24,361.76,337,355,445,455,ms
:layer_3:module_3_308:compileDebugKotlin,Run compilation,1468.08,1476.78,1448,1454,1701,1715,ms
:layer_3:module_3_308:compileDebugKotlin,Incremental compilation in daemon,1448.08,1461.82,1435,1437,1679,1699,ms
:layer_3:module_3_308:compileDebugKotlin,Connect to Kotlin daemon,6.4,5.98,4,5,13,11,ms
:layer_3:module_3_308:compileDebugKotlin,Calculate output size,1.33,1.4,1,1,3,4,ms
:layer_3:module_3_308:compileDebugKotlin,Start gradle worker,1.46,1.5,1,1,4,3,ms
:layer_3:module_3_308:compileDebugKotlin,Task action before worker execution,11.48,12.98,11,11,16,22,ms
:layer_3:module_3_308:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,76.72,80.92,71,69,101,119,ms
:layer_3:module_3_308:compileDebugKotlin,Update caches,2.78,2.4,2,2,5,5,ms
:layer_3:module_3_308:compileDebugKotlin,Load current classpath snapshot,14.34,12.58,12,11,22,20,ms
:layer_3:module_3_308:compileDebugKotlin,Spent time before task action,40.28,42.42,38,38,59,71,ms
:layer_3:module_3_308:compileDebugKotlin,Run compilation in Gradle worker,1480.08,1486.44,1459,1462,1711,1731,ms
:layer_3:module_3_308:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,79.0,83.34,74,70,103,121,ms
:layer_3:module_3_308:compileDebugKotlin,Sources compilation round,1315.84,1314.32,1289,1298,1526,1533,ms
:layer_3:module_3_308:compileDebugKotlin,Compiler IR lowering line number,461,461,461,461,461,461,
:layer_3:module_3_308:compileDebugKotlin,Number of lines analyzed,461,461,461,461,461,461,
:layer_3:module_3_308:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_3:module_3_308:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_3:module_3_308:compileDebugKotlin,Analysis lines per second,1384,1312,1370,1298,1603,1552,
:layer_3:module_3_308:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_3:module_3_308:compileDebugKotlin,Compiler IR generation line number,461,461,461,461,461,461,
:layer_3:module_3_308:compileDebugKotlin,Number of lines for code generation,461,461,461,461,461,461,
:layer_3:module_3_308:compileDebugKotlin,Compiler IR translation line number,922,922,922,922,922,922,
:layer_3:module_3_308:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_3:module_3_308:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,309,309,309,309,309,309,
:layer_3:module_3_308:compileDebugKotlin,Number of classpath entries,310,310,310,310,310,310,
:layer_3:module_3_308:compileDebugKotlin,Size of shrunk classpath snapshot,81.4,81.4,81,81,81,81,KB
:layer_3:module_3_308:compileDebugKotlin,Size of classpath snapshot,28.9,28.9,29,29,29,29,MB
:layer_3:module_3_308:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:layer_3:module_3_308:compileDebugKotlin,Total size of the cache directory,572.0,572.0,572,572,572,572,KB
:layer_3:module_3_308:compileDebugKotlin,Code generation lines per second,1525,1546,1670,1546,1888,2075,
:layer_3:module_3_308:compileDebugKotlin,Clear jar cache,4.53,1.95,1,1,5,4,ms
:layer_3:module_3_308:compileDebugKotlin,Write history file,2.5,,3,,3,,ms
:layer_3:module_3_308:compileDebugKotlin,Save shrunk current classpath snapshot,1.0,2.0,1,2,1,3,ms
:layer_3:module_3_308:compileDebugKotlin,Store build info,3.0,,3,,3,,ms
:layer_3:module_3_308:compileDebugKotlin,Clear outputs on rebuild,1.5,2.0,2,2,2,2,ms
:layer_3:module_3_309:compileDebugKotlin,Compiler initialization time,67.44,73.7,65,62,90,117,ms
:layer_3:module_3_309:compileDebugKotlin,Compiler IR generation,132.7,126.24,99,114,217,192,ms
:layer_3:module_3_309:compileDebugKotlin,Total Gradle task time,1486.68,1514.38,1432,1443,1896,1869,ms
:layer_3:module_3_309:compileDebugKotlin,Compiler IR lowering,110.44,134.74,95,109,167,166,ms
:layer_3:module_3_309:compileDebugKotlin,Compiler code generation,243.66,261.5,197,222,363,379,ms
:layer_3:module_3_309:compileDebugKotlin,Compiler IR translation,1150.4,1107.38,1099,1100,1414,1411,ms
:layer_3:module_3_309:compileDebugKotlin,Compiler code analysis,354.56,328.0,332,309,439,439,ms
:layer_3:module_3_309:compileDebugKotlin,Run compilation,1385.26,1398.98,1324,1337,1803,1777,ms
:layer_3:module_3_309:compileDebugKotlin,Incremental compilation in daemon,1373.42,1383.58,1312,1319,1796,1768,ms
:layer_3:module_3_309:compileDebugKotlin,Connect to Kotlin daemon,6.36,14.28,4,5,10,11,ms
:layer_3:module_3_309:compileDebugKotlin,Calculate output size,1.26,1.57,1,1,2,4,ms
:layer_3:module_3_309:compileDebugKotlin,Start gradle worker,1.46,1.62,1,1,3,4,ms
:layer_3:module_3_309:compileDebugKotlin,Task action before worker execution,11.74,12.28,10,10,21,20,ms
:layer_3:module_3_309:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,76.0,102.8,71,73,99,144,ms
:layer_3:module_3_309:compileDebugKotlin,Update caches,1.35,1.36,1,1,2,3,ms
:layer_3:module_3_309:compileDebugKotlin,Load current classpath snapshot,14.44,21.66,12,12,25,26,ms
:layer_3:module_3_309:compileDebugKotlin,Spent time before task action,44.44,45.06,41,39,68,69,ms
:layer_3:module_3_309:compileDebugKotlin,Run compilation in Gradle worker,1394.52,1416.58,1334,1354,1806,1783,ms
:layer_3:module_3_309:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,78.56,105.48,73,75,102,149,ms
:layer_3:module_3_309:compileDebugKotlin,Sources compilation round,1243.64,1219.76,1204,1163,1632,1472,ms
:layer_3:module_3_309:compileDebugKotlin,Compiler IR lowering line number,257,257,257,257,257,257,
:layer_3:module_3_309:compileDebugKotlin,Number of lines analyzed,257,257,257,257,257,257,
:layer_3:module_3_309:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:layer_3:module_3_309:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:layer_3:module_3_309:compileDebugKotlin,Analysis lines per second,757,805,775,833,923,964,
:layer_3:module_3_309:compileDebugKotlin,ABI snapshot size,49.0,49.0,49,49,49,49,B
:layer_3:module_3_309:compileDebugKotlin,Compiler IR generation line number,257,257,257,257,257,257,
:layer_3:module_3_309:compileDebugKotlin,Number of lines for code generation,257,257,257,257,257,257,
:layer_3:module_3_309:compileDebugKotlin,Compiler IR translation line number,514,514,514,514,514,514,
:layer_3:module_3_309:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:layer_3:module_3_309:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,326,326,326,326,326,326,
:layer_3:module_3_309:compileDebugKotlin,Number of classpath entries,327,327,327,327,327,327,
:layer_3:module_3_309:compileDebugKotlin,Size of shrunk classpath snapshot,75.4,75.4,75,75,75,75,KB
:layer_3:module_3_309:compileDebugKotlin,Size of classpath snapshot,31.2,31.2,31,31,31,31,MB
